timestamp,num_satellites,latitude,longitude,altitude,latitude_sigma,longitude_sigma,altitude_sigma,northing,easting,down,utm_zone
0001547131470504260,3,51.754718,-1.254820,67.361297,1.277416,0.560666,1.270098,5735198.774774,620456.897118,-67.361297,30U
0001547131470704302,4,51.754711,-1.254838,67.370968,1.252948,0.544495,1.257440,5735197.967325,620455.680688,-67.370968,30U
0001547131470904344,4,51.754704,-1.254856,67.363153,1.253945,0.546786,1.258434,5735197.183993,620454.449668,-67.363153,30U
0001547131471104386,4,51.754697,-1.254875,67.363379,1.254941,0.549067,1.259427,5735196.404054,620453.198226,-67.363379,30U
0001547131471304428,4,51.754691,-1.254893,67.371952,1.255937,0.551339,1.260419,5735195.611236,620451.918313,-67.371952,30U
0001547131471504470,4,51.754684,-1.254913,67.393409,1.256932,0.553602,1.261410,5735194.795664,620450.618821,-67.393409,30U
0001547131471704152,4,51.754676,-1.254933,67.461242,1.288630,0.555908,1.259197,5735193.933043,620449.254327,-67.461242,30U
0001547131471904193,4,51.754669,-1.254952,67.445002,1.289600,0.558152,1.260190,5735193.114547,620447.953196,-67.445002,30U
0001547131472104235,4,51.754662,-1.254971,67.441519,1.290569,0.560387,1.261181,5735192.300507,620446.629326,-67.441519,30U
0001547131472304277,4,51.754655,-1.254991,67.474398,1.291537,0.562614,1.262172,5735191.467662,620445.283768,-67.474398,30U
0001547131472504319,4,51.754648,-1.255011,67.497230,1.292504,0.564831,1.263162,5735190.642180,620443.920544,-67.497230,30U
0001547131472704361,4,51.754640,-1.255032,67.519587,1.319665,0.567386,1.267993,5735189.729285,620442.486124,-67.519587,30U
0001547131472904403,4,51.754632,-1.255052,67.519969,1.320612,0.569585,1.268978,5735188.877854,620441.120816,-67.519969,30U
0001547131473104445,4,51.754625,-1.255072,67.529444,1.321558,0.571775,1.269963,5735188.011757,620439.755985,-67.529444,30U
0001547131473304487,4,51.754617,-1.255092,67.528923,1.322504,0.573957,1.270947,5735187.149916,620438.390624,-67.528923,30U
0001547131473504529,4,51.754610,-1.255112,67.548346,1.323449,0.576131,1.271930,5735186.275837,620437.014477,-67.548346,30U
0001547131473704570,5,51.754602,-1.255134,67.587750,1.296587,0.558918,1.261870,5735185.350064,620435.554101,-67.587750,30U
0001547131473904612,5,51.754594,-1.255154,67.613275,1.297551,0.561150,1.262860,5735184.455077,620434.166750,-67.613275,30U
0001547131474104654,5,51.754587,-1.255175,67.609874,1.298514,0.563373,1.263850,5735183.574360,620432.792357,-67.609874,30U
0001547131474304696,5,51.754579,-1.255195,67.607287,1.299476,0.565588,1.264838,5735182.697385,620431.411835,-67.607287,30U
0001547131474504738,5,51.754571,-1.255215,67.623233,1.300438,0.567793,1.265826,5735181.809742,620430.016985,-67.623233,30U
0001547131474704780,5,51.754564,-1.255236,67.559081,1.293668,0.556427,1.251490,5735180.938287,620428.582285,-67.559081,30U
0001547131474904822,5,51.754556,-1.255257,67.551868,1.294634,0.558669,1.252488,5735180.069322,620427.198599,-67.551868,30U
0001547131475104864,5,51.754549,-1.255277,67.563550,1.295599,0.560902,1.253486,5735179.193819,620425.813997,-67.563550,30U
0001547131475304906,5,51.754541,-1.255297,67.565891,1.296563,0.563126,1.254482,5735178.327065,620424.444304,-67.565891,30U
0001547131475504947,5,51.754534,-1.255317,67.571206,1.297527,0.565342,1.255478,5735177.462271,620423.072719,-67.571206,30U
0001547131475704989,6,51.754526,-1.255338,67.503657,1.279895,0.549796,1.246560,5735176.529027,620421.671615,-67.503657,30U
0001547131475905031,6,51.754518,-1.255358,67.500184,1.280872,0.552065,1.247562,5735175.670568,620420.314131,-67.500184,30U
0001547131476105073,6,51.754511,-1.255378,67.504175,1.281847,0.554324,1.248564,5735174.802247,620418.960659,-67.504175,30U
0001547131476305115,6,51.754503,-1.255398,67.503937,1.282822,0.556575,1.249565,5735173.948724,620417.619298,-67.503937,30U
0001547131476505157,6,51.754496,-1.255417,67.498443,1.283796,0.558816,1.250565,5735173.116682,620416.287422,-67.498443,30U
0001547131476705199,5,51.754489,-1.255437,67.436646,1.265068,0.540242,1.209979,5735172.271338,620414.920729,-67.436646,30U
0001547131476905241,5,51.754482,-1.255456,67.441686,1.266055,0.542551,1.211011,5735171.477851,620413.626268,-67.441686,30U
0001547131477105283,5,51.754475,-1.255475,67.447880,1.267042,0.544850,1.212043,5735170.695576,620412.340123,-67.447880,30U
0001547131477305213,5,51.754469,-1.255494,67.468222,1.268029,0.547139,1.213074,5735169.925631,620411.057167,-67.468222,30U
0001547131477505254,5,51.754462,-1.255513,67.459381,1.269014,0.549419,1.214104,5735169.174066,620409.792840,-67.459381,30U
0001547131477705233,5,51.754456,-1.255532,67.395233,1.255225,0.533178,1.174712,5735168.452486,620408.479231,-67.395233,30U
0001547131477905209,5,51.754450,-1.255550,67.391088,1.256220,0.535518,1.175776,5735167.734952,620407.212897,-67.391088,30U
0001547131478105250,5,51.754444,-1.255569,67.393161,1.257215,0.537847,1.176838,5735167.042380,620405.944668,-67.393161,30U
0001547131478304885,5,51.754438,-1.255588,67.389415,1.258209,0.540166,1.177900,5735166.382481,620404.669596,-67.389415,30U
0001547131478504926,5,51.754433,-1.255607,67.396231,1.259202,0.542475,1.178961,5735165.737981,620403.388963,-67.396231,30U
0001547131478704968,6,51.754427,-1.255626,67.358326,1.246741,0.527020,1.147089,5735165.123429,620402.051471,-67.358326,30U
0001547131478905010,6,51.754422,-1.255645,67.367780,1.247743,0.529387,1.148178,5735164.527865,620400.763020,-67.367780,30U
0001547131479105052,6,51.754417,-1.255664,67.380047,1.248744,0.531743,1.149267,5735163.968520,620399.460620,-67.380047,30U
0001547131479305094,6,51.754413,-1.255683,67.390388,1.249745,0.534088,1.150354,5735163.446699,620398.147994,-67.390388,30U
0001547131479505136,6,51.754409,-1.255703,67.402766,1.250745,0.536423,1.151440,5735162.951720,620396.823096,-67.402766,30U
0001547131479705177,6,51.754408,-1.255724,67.256665,1.236552,0.521019,1.126149,5735162.779653,620395.327233,-67.256665,30U
0001547131479905128,6,51.754404,-1.255744,67.263803,1.237562,0.523413,1.127258,5735162.350506,620393.988154,-67.263803,30U
0001547131480104915,6,51.754401,-1.255763,67.266821,1.238572,0.525795,1.128366,5735161.946657,620392.647013,-67.266821,30U
0001547131480304956,6,51.754398,-1.255783,67.270855,1.239581,0.528167,1.129474,5735161.579444,620391.300615,-67.270855,30U
0001547131480504998,6,51.754395,-1.255803,67.279963,1.240589,0.530529,1.130580,5735161.207465,620389.950180,-67.279963,30U
0001547131480705040,6,51.754393,-1.255824,67.235795,1.228614,0.516391,1.103529,5735161.003626,620388.499739,-67.235795,30U
0001547131480905082,6,51.754390,-1.255844,67.242764,1.229631,0.518806,1.104661,5735160.649902,620387.142275,-67.242764,30U
0001547131481104872,6,51.754387,-1.255863,67.252522,1.230647,0.521210,1.105792,5735160.296817,620385.786406,-67.252522,30U
0001547131481304913,6,51.754385,-1.255883,67.257929,1.231663,0.523602,1.106922,5735159.954985,620384.428439,-67.257929,30U
0001547131481504955,6,51.754382,-1.255903,67.264726,1.232677,0.525984,1.108050,5735159.619924,620383.070026,-67.264726,30U
0001547131481704860,6,51.754381,-1.255924,67.216965,1.188360,0.501135,1.080644,5735159.451233,620381.616425,-67.216965,30U
0001547131481904901,6,51.754378,-1.255944,67.215996,1.189411,0.503623,1.081800,5735159.127876,620380.253842,-67.215996,30U
0001547131482104943,6,51.754376,-1.255964,67.220172,1.190462,0.506099,1.082955,5735158.810056,620378.886670,-67.220172,30U
0001547131482304790,6,51.754373,-1.255984,67.218843,1.191511,0.508563,1.084108,5735158.500616,620377.523598,-67.218843,30U
0001547131482504831,6,51.754371,-1.256004,67.225103,1.192560,0.511015,1.085261,5735158.197627,620376.151721,-67.225103,30U
0001547131482704873,6,51.754370,-1.256025,67.126163,1.148572,0.488632,1.062783,5735158.059205,620374.675180,-67.126163,30U
0001547131482904815,6,51.754367,-1.256045,67.141466,1.149660,0.491183,1.063959,5735157.761335,620373.287561,-67.141466,30U
0001547131483104856,6,51.754365,-1.256065,67.147563,1.150747,0.493722,1.065133,5735157.454591,620371.904242,-67.147563,30U
0001547131483304807,6,51.754362,-1.256085,67.149314,1.151833,0.496247,1.066306,5735157.146118,620370.521852,-67.149314,30U
0001547131483504848,6,51.754360,-1.256106,67.164733,1.152917,0.498760,1.067477,5735156.827206,620369.133062,-67.164733,30U
0001547131483704890,6,51.754358,-1.256127,67.116215,1.116021,0.478571,1.045253,5735156.612166,620367.682528,-67.116215,30U
0001547131483904481,6,51.754356,-1.256147,67.130554,1.117141,0.481176,1.046448,5735156.295042,620366.297104,-67.130554,30U
0001547131484104448,6,51.754353,-1.256167,67.144801,1.118259,0.483766,1.047642,5735155.974386,620364.911697,-67.144801,30U
0001547131484304441,6,51.754350,-1.256187,67.160428,1.119376,0.486343,1.048835,5735155.650809,620363.532865,-67.160428,30U
0001547131484504482,6,51.754348,-1.256207,67.175719,1.120492,0.488907,1.050026,5735155.331230,620362.154311,-67.175719,30U
0001547131484704524,6,51.754346,-1.256228,67.138682,1.088052,0.470591,1.029657,5735155.105664,620360.725381,-67.138682,30U
0001547131484904566,6,51.754344,-1.256248,67.151461,1.089201,0.473240,1.030870,5735154.794091,620359.371009,-67.151461,30U
0001547131485104607,6,51.754341,-1.256267,67.163925,1.090348,0.475874,1.032082,5735154.490117,620358.044143,-67.163925,30U
0001547131485304649,6,51.754339,-1.256286,67.170389,1.091493,0.478494,1.033292,5735154.196699,620356.743673,-67.170389,30U
0001547131485504691,6,51.754336,-1.256305,67.181218,1.092638,0.481099,1.034501,5735153.906705,620355.470330,-67.181218,30U
0001547131485704732,6,51.754335,-1.256324,67.096704,1.065480,0.463192,1.018804,5735153.758516,620354.143756,-67.096704,30U
0001547131485904394,6,51.754333,-1.256342,67.105831,1.066653,0.465882,1.020030,5735153.478393,620352.924829,-67.105831,30U
0001547131486104407,6,51.754331,-1.256359,67.116760,1.067824,0.468558,1.021255,5735153.205552,620351.731323,-67.116760,30U
0001547131486304448,6,51.754329,-1.256376,67.125851,1.068994,0.471218,1.022478,5735152.935077,620350.567296,-67.125851,30U
0001547131486504490,6,51.754327,-1.256392,67.137263,1.070163,0.473863,1.023700,5735152.662320,620349.425356,-67.137263,30U
0001547131486704531,6,51.754325,-1.256410,67.080217,1.048617,0.457844,1.008618,5735152.491963,620348.250836,-67.080217,30U
0001547131486904573,6,51.754323,-1.256426,67.086940,1.049808,0.460567,1.009856,5735152.227260,620347.127891,-67.086940,30U
0001547131487104359,6,51.754321,-1.256442,67.099657,1.050998,0.463273,1.011093,5735151.950097,620346.003514,-67.099657,30U
0001547131487304400,6,51.754319,-1.256459,67.114726,1.052187,0.465963,1.012329,5735151.687380,620344.875823,-67.114726,30U
0001547131487504442,6,51.754317,-1.256475,67.126069,1.053374,0.468638,1.013563,5735151.409749,620343.751052,-67.126069,30U
0001547131487704483,6,51.754315,-1.256492,67.095707,1.032538,0.453822,0.999551,5735151.167555,620342.588909,-67.095707,30U
0001547131487904525,6,51.754312,-1.256508,67.111868,1.033748,0.456568,1.000800,5735150.899510,620341.460903,-67.111868,30U
0001547131488104567,6,51.754310,-1.256525,67.125395,1.034956,0.459297,1.002048,5735150.627745,620340.341026,-67.125395,30U
0001547131488304608,6,51.754308,-1.256541,67.138509,1.036163,0.462011,1.003295,5735150.372564,620339.222323,-67.138509,30U
0001547131488504650,6,51.754306,-1.256557,67.150852,1.037369,0.464708,1.004540,5735150.114096,620338.123942,-67.150852,30U
0001547131488704692,5,51.754304,-1.256573,67.117224,1.020879,0.450575,0.993050,5735149.811787,620337.058096,-67.117224,30U
0001547131488904733,5,51.754302,-1.256588,67.121842,1.022103,0.453341,0.994308,5735149.574742,620335.996472,-67.121842,30U
0001547131489104775,5,51.754300,-1.256603,67.126600,1.023325,0.456090,0.995564,5735149.353152,620334.952892,-67.126600,30U
0001547131489304816,5,51.754298,-1.256618,67.134529,1.024546,0.458822,0.996819,5735149.140837,620333.925470,-67.134529,30U
0001547131489504858,5,51.754297,-1.256633,67.143325,1.025765,0.461539,0.998072,5735148.931889,620332.908444,-67.143325,30U
0001547131489704900,5,51.754295,-1.256647,67.122815,1.013216,0.449119,0.988602,5735148.683215,620331.921683,-67.122815,30U
0001547131489904941,5,51.754293,-1.256662,67.127527,1.014449,0.451893,0.989866,5735148.505031,620330.916998,-67.127527,30U
0001547131490104983,5,51.754292,-1.256677,67.129274,1.015681,0.454651,0.991128,5735148.321041,620329.910638,-67.129274,30U
0001547131490305025,5,51.754290,-1.256691,67.134519,1.016911,0.457392,0.992388,5735148.146708,620328.900500,-67.134519,30U
0001547131490505066,5,51.754289,-1.256706,67.134968,1.018139,0.460117,0.993647,5735147.997270,620327.895393,-67.134968,30U
0001547131490705108,6,51.754288,-1.256720,67.092019,1.029640,0.457867,0.987842,5735147.780287,620326.910921,-67.092019,30U
0001547131490905149,6,51.754286,-1.256735,67.095907,1.030854,0.460589,0.989107,5735147.619142,620325.901706,-67.095907,30U
0001547131491105191,6,51.754285,-1.256750,67.104673,1.032066,0.463295,0.990370,5735147.478664,620324.889530,-67.104673,30U
0001547131491305233,6,51.754284,-1.256764,67.100147,1.033276,0.465986,0.991631,5735147.342775,620323.883068,-67.100147,30U
0001547131491505274,6,51.754283,-1.256779,67.103607,1.034485,0.468660,0.992891,5735147.201545,620322.878739,-67.103607,30U
0001547131491705316,6,51.754282,-1.256793,67.084565,1.047361,0.469235,0.989231,5735146.989969,620321.887910,-67.084565,30U
0001547131491905358,6,51.754281,-1.256808,67.093026,1.048554,0.471891,0.990494,5735146.870375,620320.894039,-67.093026,30U
0001547131492105264,6,51.754280,-1.256822,67.100579,1.049746,0.474532,0.991755,5735146.752199,620319.920633,-67.100579,30U
0001547131492305305,6,51.754279,-1.256835,67.098970,1.050936,0.477159,0.993015,5735146.655419,620318.977924,-67.098970,30U
0001547131492505347,6,51.754279,-1.256849,67.101443,1.052125,0.479772,0.994273,5735146.568994,620318.056222,-67.101443,30U
0001547131492705388,5,51.754277,-1.256862,67.072996,1.066016,0.480940,0.991996,5735146.406394,620317.143836,-67.072996,30U
0001547131492905430,5,51.754277,-1.256875,67.081650,1.067188,0.483532,0.993256,5735146.333741,620316.265705,-67.081650,30U
0001547131493105472,5,51.754276,-1.256887,67.084037,1.068359,0.486110,0.994513,5735146.267947,620315.407313,-67.084037,30U
0001547131493305102,5,51.754276,-1.256899,67.086973,1.069528,0.488675,0.995769,5735146.196299,620314.576345,-67.086973,30U
0001547131493505143,5,51.754276,-1.256911,67.092806,1.070696,0.491226,0.997024,5735146.131992,620313.763102,-67.092806,30U
0001547131493705185,5,51.754275,-1.256923,67.065190,1.082935,0.488265,0.994711,5735146.009766,620312.950643,-67.065190,30U
0001547131493904877,5,51.754274,-1.256934,67.067992,1.084089,0.490818,0.995967,5735145.952098,620312.176616,-67.067992,30U
0001547131494104918,5,51.754274,-1.256945,67.072164,1.085241,0.493359,0.997221,5735145.897277,620311.419947,-67.072164,30U
0001547131494304960,5,51.754274,-1.256956,67.069319,1.086392,0.495886,0.998474,5735145.850870,620310.682452,-67.069319,30U
0001547131494505001,5,51.754273,-1.256966,67.068661,1.087542,0.498400,0.999725,5735145.802605,620309.963564,-67.068661,30U
0001547131494705043,5,51.754272,-1.256977,67.035377,1.098023,0.491236,0.995251,5735145.668924,620309.236977,-67.035377,30U
0001547131494905043,5,51.754272,-1.256987,67.034652,1.099161,0.493774,0.996506,5735145.625336,620308.551924,-67.034652,30U
0001547131495105084,5,51.754272,-1.256996,67.034255,1.100298,0.496299,0.997760,5735145.584452,620307.885235,-67.034255,30U
0001547131495305126,5,51.754272,-1.257006,67.035757,1.101433,0.498811,0.999012,5735145.555637,620307.231257,-67.035757,30U
0001547131495505167,5,51.754272,-1.257015,67.038809,1.102568,0.501311,1.000262,5735145.544682,620306.607211,-67.038809,30U
0001547131495705209,5,51.754271,-1.257024,67.027772,1.108739,0.491666,0.993541,5735145.479687,620305.994235,-67.027772,30U
0001547131495905250,5,51.754272,-1.257032,67.030222,1.109866,0.494202,0.994799,5735145.510211,620305.464221,-67.030222,30U
0001547131496105292,5,51.754272,-1.257039,67.024249,1.110992,0.496725,0.996054,5735145.561587,620304.977187,-67.024249,30U
0001547131496305333,5,51.754273,-1.257045,67.019356,1.112116,0.499235,0.997309,5735145.639071,620304.526627,-67.019356,30U
0001547131496505375,5,51.754274,-1.257051,67.020123,1.113240,0.501733,0.998561,5735145.740199,620304.114473,-67.020123,30U
0001547131496705416,5,51.754275,-1.257057,66.972097,1.119249,0.492465,0.990321,5735145.774423,620303.728741,-66.972097,30U
0001547131496905123,5,51.754276,-1.257061,66.968679,1.120366,0.494997,0.991582,5735145.918512,620303.392076,-66.968679,30U
0001547131497104947,5,51.754277,-1.257066,66.965677,1.121481,0.497516,0.992842,5735146.070354,620303.088494,-66.965677,30U
0001547131497304988,5,51.754279,-1.257070,66.965731,1.122595,0.500022,0.994100,5735146.230390,620302.816410,-66.965731,30U
0001547131497505030,5,51.754280,-1.257073,66.966320,1.123708,0.502515,0.995357,5735146.398572,620302.574505,-66.966320,30U
0001547131497705071,5,51.754281,-1.257076,66.921996,1.125097,0.491087,0.984974,5735146.506312,620302.360981,-66.921996,30U
0001547131497905002,5,51.754283,-1.257079,66.918951,1.126208,0.493626,0.986242,5735146.694785,620302.170823,-66.918951,30U
0001547131498104880,5,51.754285,-1.257081,66.921714,1.127317,0.496152,0.987509,5735146.892920,620301.991521,-66.921714,30U
0001547131498304921,5,51.754287,-1.257084,66.919230,1.128425,0.498665,0.988774,5735147.098458,620301.833179,-66.919230,30U
0001547131498504962,5,51.754289,-1.257085,66.922214,1.129533,0.501165,0.990037,5735147.309544,620301.695489,-66.922214,30U
0001547131498705004,5,51.754290,-1.257087,66.903563,1.126885,0.489146,0.979822,5735147.453861,620301.586829,-66.903563,30U
0001547131498905045,5,51.754292,-1.257088,66.900539,1.127993,0.491695,0.981097,5735147.655525,620301.486749,-66.900539,30U
0001547131499104839,5,51.754294,-1.257089,66.903823,1.129101,0.494231,0.982370,5735147.854565,620301.410056,-66.903823,30U
0001547131499304880,5,51.754295,-1.257090,66.904685,1.130207,0.496754,0.983642,5735148.040590,620301.346934,-66.904685,30U
0001547131499504921,5,51.754297,-1.257091,66.905376,1.131313,0.499264,0.984912,5735148.212865,620301.300292,-66.905376,30U
0001547131499704963,5,51.754297,-1.257091,66.881872,1.129576,0.487713,0.971105,5735148.264582,620301.283895,-66.881872,30U
0001547131499905004,5,51.754299,-1.257091,66.879671,1.130682,0.490269,0.972391,5735148.426106,620301.253538,-66.879671,30U
0001547131500105046,5,51.754300,-1.257092,66.877912,1.131787,0.492812,0.973676,5735148.588941,620301.230605,-66.877912,30U
0001547131500305087,5,51.754302,-1.257092,66.875200,1.132891,0.495342,0.974959,5735148.754738,620301.215038,-66.875200,30U
0001547131500505129,5,51.754303,-1.257092,66.872944,1.133994,0.497859,0.976240,5735148.924267,620301.205639,-66.872944,30U
0001547131500705170,5,51.754304,-1.257092,66.850498,1.130390,0.485638,0.962905,5735149.012633,620301.205983,-66.850498,30U
0001547131500905212,5,51.754306,-1.257092,66.848895,1.131496,0.488205,0.964202,5735149.186367,620301.209130,-66.848895,30U
0001547131501104624,5,51.754307,-1.257092,66.848980,1.132600,0.490759,0.965498,5735149.362984,620301.221466,-66.848980,30U
0001547131501304505,5,51.754309,-1.257091,66.848222,1.133703,0.493300,0.966791,5735149.543412,620301.244907,-66.848222,30U
0001547131501504546,5,51.754311,-1.257091,66.847166,1.134805,0.495827,0.968083,5735149.730353,620301.275657,-66.847166,30U
0001547131501704444,5,51.754311,-1.257090,66.821921,1.128858,0.483569,0.959925,5735149.825001,620301.339474,-66.821921,30U
0001547131501904485,5,51.754313,-1.257089,66.821130,1.129965,0.486147,0.961227,5735150.023378,620301.395456,-66.821130,30U
0001547131502104526,5,51.754315,-1.257088,66.821308,1.131070,0.488712,0.962526,5735150.228869,620301.466531,-66.821308,30U
0001547131502304568,5,51.754317,-1.257086,66.822845,1.132175,0.491263,0.963824,5735150.442127,620301.550420,-66.822845,30U
0001547131502504609,5,51.754319,-1.257085,66.823704,1.133278,0.493801,0.965120,5735150.661553,620301.652616,-66.823704,30U
0001547131502704603,5,51.754320,-1.257083,66.809577,1.126944,0.481393,0.949911,5735150.784110,620301.792758,-66.809577,30U
0001547131502904644,5,51.754322,-1.257081,66.810108,1.128053,0.483983,0.951226,5735151.011318,620301.943671,-66.810108,30U
0001547131503104497,5,51.754324,-1.257078,66.810840,1.129160,0.486559,0.952540,5735151.237139,620302.117402,-66.810840,30U
0001547131503304463,5,51.754326,-1.257075,66.812126,1.130267,0.489121,0.953851,5735151.459028,620302.318332,-66.812126,30U
0001547131503504504,5,51.754328,-1.257072,66.811160,1.131372,0.491670,0.955160,5735151.669870,620302.545329,-66.811160,30U
0001547131503704545,5,51.754329,-1.257068,66.760302,1.127167,0.479981,0.941575,5735151.760859,620302.808033,-66.760302,30U
0001547131503904587,5,51.754330,-1.257064,66.759140,1.128276,0.482578,0.942902,5735151.950989,620303.097468,-66.759140,30U
0001547131504104628,5,51.754332,-1.257059,66.760329,1.129383,0.485161,0.944227,5735152.133734,620303.420564,-66.760329,30U
0001547131504304380,5,51.754333,-1.257054,66.761387,1.130489,0.487731,0.945550,5735152.298782,620303.779475,-66.761387,30U
0001547131504504421,5,51.754334,-1.257048,66.763674,1.131594,0.490287,0.946871,5735152.455056,620304.176910,-66.763674,30U
0001547131504704394,5,51.754335,-1.257042,66.693477,1.125770,0.478473,0.942106,5735152.486283,620304.588640,-66.693477,30U
0001547131504904435,5,51.754336,-1.257035,66.695483,1.126880,0.481078,0.943432,5735152.630818,620305.065133,-66.695483,30U
0001547131505104451,5,51.754337,-1.257027,66.694358,1.127989,0.483669,0.944756,5735152.763221,620305.575990,-66.694358,30U
0001547131505304492,5,51.754338,-1.257019,66.695866,1.129096,0.486247,0.946078,5735152.881995,620306.131446,-66.695866,30U
0001547131505504533,5,51.754339,-1.257011,66.694788,1.130203,0.488811,0.947398,5735153.021278,620306.720937,-66.694788,30U
0001547131505704574,5,51.754340,-1.257002,66.692536,1.121698,0.476170,0.932558,5735153.091963,620307.340926,-66.692536,30U
0001547131505904616,5,51.754341,-1.256992,66.690831,1.122812,0.478788,0.933898,5735153.233297,620308.000940,-66.690831,30U
0001547131506104657,5,51.754342,-1.256982,66.690156,1.123924,0.481392,0.935235,5735153.377308,620308.695125,-66.690156,30U
0001547131506304698,5,51.754343,-1.256971,66.685654,1.125036,0.483981,0.936571,5735153.529561,620309.424080,-66.685654,30U
0001547131506504740,5,51.754344,-1.256960,66.680511,1.126147,0.486557,0.937905,5735153.689793,620310.189546,-66.680511,30U
0001547131506704781,4,51.754345,-1.256949,66.632163,1.124592,0.476173,0.925038,5735153.733277,620310.947811,-66.632163,30U
0001547131506904822,4,51.754346,-1.256937,66.636619,1.125703,0.478791,0.926388,5735153.913983,620311.791260,-66.636619,30U
0001547131507104864,4,51.754347,-1.256924,66.637679,1.126813,0.481395,0.927736,5735154.094603,620312.669812,-66.637679,30U
0001547131507304905,4,51.754349,-1.256911,66.634412,1.127922,0.483984,0.929083,5735154.294535,620313.580402,-66.634412,30U
0001547131507504946,4,51.754351,-1.256897,66.627257,1.129030,0.486560,0.930427,5735154.499563,620314.529555,-66.627257,30U
0001547131507704988,4,51.754351,-1.256883,66.612147,1.123695,0.473443,0.930756,5735154.615311,620315.470093,-66.612147,30U
0001547131507905028,4,51.754353,-1.256869,66.608200,1.124807,0.476076,0.932098,5735154.832501,620316.489683,-66.608200,30U
0001547131508105033,4,51.754355,-1.256853,66.603305,1.125918,0.478694,0.933438,5735155.061941,620317.537008,-66.603305,30U
0001547131508305037,4,51.754357,-1.256838,66.596594,1.127028,0.481299,0.934776,5735155.292823,620318.615423,-66.596594,30U
0001547131508505078,4,51.754359,-1.256822,66.596787,1.128136,0.483889,0.936112,5735155.529632,620319.720523,-66.596787,30U
0001547131508705119,4,51.754360,-1.256805,66.601147,1.118318,0.472054,0.932339,5735155.704791,620320.831688,-66.601147,30U
0001547131508905160,4,51.754362,-1.256789,66.597198,1.119435,0.474695,0.933679,5735155.954309,620321.987235,-66.597198,30U
0001547131509105202,4,51.754364,-1.256772,66.588395,1.120551,0.477321,0.935017,5735156.214855,620323.164962,-66.588395,30U
0001547131509305243,4,51.754366,-1.256754,66.582115,1.121666,0.479932,0.936352,5735156.487426,620324.363338,-66.582115,30U
0001547131509505284,4,51.754369,-1.256736,66.568558,1.122780,0.482530,0.937687,5735156.756789,620325.581619,-66.568558,30U
0001547131509705326,4,51.754370,-1.256719,66.551245,1.128127,0.475474,0.934190,5735156.930610,620326.800279,-66.551245,30U
0001547131509905049,4,51.754372,-1.256700,66.544119,1.129235,0.478096,0.935527,5735157.217167,620328.056866,-66.544119,30U
0001547131510105090,4,51.754374,-1.256682,66.527327,1.130341,0.480703,0.936862,5735157.500468,620329.321005,-66.527327,30U
0001547131510304866,4,51.754377,-1.256663,66.510750,1.131446,0.483296,0.938196,5735157.785320,620330.589721,-66.510750,30U
0001547131510504907,4,51.754379,-1.256645,66.504755,1.132550,0.485876,0.939527,5735158.075209,620331.877485,-66.504755,30U
0001547131510704881,4,51.754381,-1.256626,66.515356,1.132001,0.474916,0.947332,5735158.310173,620333.151077,-66.515356,30U
0001547131510904922,4,51.754383,-1.256607,66.502194,1.133105,0.477540,0.948651,5735158.601671,620334.437852,-66.502194,30U
0001547131511104963,4,51.754386,-1.256589,66.482508,1.134207,0.480151,0.949967,5735158.903591,620335.721847,-66.482508,30U
0001547131511305004,4,51.754388,-1.256570,66.460789,1.135309,0.482747,0.951282,5735159.188017,620337.006688,-66.460789,30U
0001547131511505046,4,51.754390,-1.256551,66.439342,1.136410,0.485330,0.952595,5735159.481422,620338.296853,-66.439342,30U
0001547131511705087,5,51.754392,-1.256532,66.430003,1.125312,0.473603,0.950105,5735159.696563,620339.595429,-66.430003,30U
0001547131511905128,5,51.754394,-1.256514,66.395347,1.126422,0.476235,0.951420,5735159.984216,620340.884333,-66.395347,30U
0001547131512105169,5,51.754397,-1.256495,66.353462,1.127531,0.478853,0.952733,5735160.273553,620342.165954,-66.353462,30U
0001547131512305023,5,51.754399,-1.256476,66.321208,1.128639,0.481456,0.954044,5735160.564955,620343.457250,-66.321208,30U
0001547131512505064,5,51.754401,-1.256457,66.302254,1.129746,0.484045,0.955353,5735160.860278,620344.740949,-66.302254,30U
0001547131512705008,5,51.754404,-1.256440,66.235054,1.140459,0.478799,0.952043,5735161.217596,620345.972616,-66.235054,30U
0001547131512905049,5,51.754407,-1.256421,66.218019,1.141555,0.481403,0.953355,5735161.510329,620347.229995,-66.218019,30U
0001547131513105090,5,51.754409,-1.256403,66.215174,1.142649,0.483992,0.954665,5735161.806788,620348.475790,-66.215174,30U
0001547131513305060,5,51.754411,-1.256385,66.220369,1.143743,0.486568,0.955973,5735162.094604,620349.714616,-66.220369,30U
0001547131513505101,5,51.754414,-1.256367,66.229174,1.144835,0.489131,0.957280,5735162.381475,620350.946090,-66.229174,30U
0001547131513705142,5,51.754417,-1.256350,66.242252,1.145005,0.478029,0.964637,5735162.808567,620352.115158,-66.242252,30U
0001547131513905183,5,51.754419,-1.256332,66.247990,1.146096,0.480636,0.965932,5735163.082122,620353.344561,-66.247990,30U
0001547131514105224,5,51.754422,-1.256314,66.249620,1.147186,0.483230,0.967225,5735163.349515,620354.572250,-66.249620,30U
0001547131514305266,5,51.754424,-1.256296,66.247995,1.148275,0.485810,0.968517,5735163.628492,620355.798828,-66.247995,30U
0001547131514505307,5,51.754426,-1.256278,66.247537,1.149364,0.488376,0.969806,5735163.901577,620357.031851,-66.247537,30U
